customer_id,month,mrr
CUST1389,2024-12-01,20
CUST1389,2025-01-01,20
CUST1389,2025-02-01,40
CUST1389,2025-03-01,20
CUST1389,2025-04-01,20
CUST1389,2025-05-01,20
CUST1389,2025-06-01,20
CUST1389,2025-07-01,20
CUST1389,2025-08-01,20
CUST1390,2024-07-01,50
CUST1390,2024-08-01,50
CUST1390,2024-09-01,70
CUST1390,2024-10-01,90
CUST1390,2024-11-01,90
CUST1390,2024-12-01,110
CUST1390,2025-01-01,110
CUST1390,2025-02-01,110
CUST1391,2024-11-01,20
CUST1391,2024-12-01,20
CUST1391,2025-01-01,20
CUST1391,2025-02-01,20
CUST1391,2025-03-01,20
CUST1391,2025-04-01,20
CUST1391,2025-05-01,20
CUST1391,2025-06-01,20
CUST1391,2025-07-01,20
CUST1391,2025-08-01,20
CUST1391,2025-09-01,20
CUST1392,2025-03-01,50
CUST1392,2025-04-01,50
CUST1392,2025-05-01,70
CUST1392,2025-06-01,50
CUST1392,2025-07-01,70
CUST1392,2025-08-01,90
CUST1392,2025-09-01,90
CUST1392,2025-10-01,90
CUST1392,2025-11-01,90
CUST1392,2025-12-01,110
CUST1392,2026-01-01,110
CUST1392,2026-02-01,90
CUST1392,2026-03-01,110
CUST1392,2026-04-01,110
CUST1392,2026-05-01,110
CUST1392,2026-06-01,110
CUST1392,2026-07-01,90
CUST1392,2026-08-01,110
CUST1393,2025-04-01,20
CUST1393,2025-05-01,20
CUST1393,2025-06-01,20
CUST1393,2025-07-01,20
CUST1393,2025-08-01,20
CUST1393,2025-09-01,20
CUST1393,2025-10-01,20
CUST1393,2025-11-01,20
CUST1393,2025-12-01,20
CUST1393,2026-01-01,20
CUST1394,2025-05-01,20
CUST1394,2025-06-01,20
CUST1394,2025-07-01,40
CUST1394,2025-08-01,20
CUST1394,2025-09-01,40
CUST1394,2025-10-01,40
CUST1395,2025-05-01,20
CUST1395,2025-06-01,40
CUST1396,2024-06-01,70
CUST1396,2024-07-01,70
CUST1396,2024-08-01,70
CUST1396,2024-09-01,50
CUST1396,2024-10-01,50
CUST1396,2024-11-01,70
CUST1396,2024-12-01,90
CUST1396,2025-01-01,90
CUST1396,2025-02-01,110
CUST1396,2025-03-01,110
CUST1397,2025-01-01,20
CUST1397,2025-02-01,20
CUST1397,2025-03-01,20
CUST1397,2025-04-01,20
CUST1397,2025-05-01,20
CUST1397,2025-06-01,20
CUST1397,2025-07-01,40
CUST1397,2025-08-01,40
CUST1398,2024-10-01,100
CUST1398,2024-11-01,100
CUST1398,2024-12-01,100
CUST1398,2025-01-01,100
CUST1398,2025-02-01,100
CUST1398,2025-03-01,100
CUST1398,2025-04-01,100
CUST1398,2025-05-01,80
CUST1398,2025-06-01,80
CUST1398,2025-07-01,100
CUST1398,2025-08-01,100
CUST1398,2025-09-01,100
CUST1398,2025-10-01,80
CUST1398,2025-11-01,80
CUST1398,2025-12-01,80
CUST1398,2026-01-01,60
CUST1398,2026-02-01,60
CUST1398,2026-03-01,60
CUST1398,2026-04-01,60
CUST1398,2026-05-01,60
CUST1398,2026-06-01,60
CUST1398,2026-07-01,60
CUST1398,2026-08-01,60
CUST1398,2026-09-01,60
CUST1399,2025-04-01,50
CUST1400,2025-01-01,100
CUST1400,2025-03-01,100
CUST1400,2025-04-01,100
CUST1400,2025-05-01,100
CUST1400,2025-05-01,100
CUST1400,2025-06-01,100
CUST1400,2025-07-01,100
CUST1400,2025-08-01,100
CUST1400,2025-09-01,100
CUST1401,2024-02-01,50
CUST1401,2024-03-01,50
CUST1401,2024-04-01,30
CUST1401,2024-05-01,10
CUST1401,2024-06-01,10
CUST1401,2024-07-01,10
CUST1401,2024-08-01,10
CUST1401,2024-09-01,10
CUST1401,2024-10-01,10
CUST1401,2024-11-01,10
CUST1401,2024-12-01,10
CUST1401,2025-01-01,10
CUST1401,2025-02-01,30
CUST1401,2025-03-01,10
CUST1401,2025-04-01,10
CUST1401,2025-05-01,10
CUST1402,2025-01-01,20
CUST1402,2025-02-01,20
CUST1402,2025-03-01,20
CUST1402,2025-04-01,20
CUST1402,2025-05-01,20
CUST1402,2025-06-01,20
CUST1402,2025-07-01,20
CUST1402,2025-08-01,20
CUST1403,2024-03-01,20
CUST1403,2024-04-01,20
CUST1403,2024-05-01,20
CUST1403,2024-06-01,20
CUST1403,2024-07-01,20
CUST1403,2024-08-01,20
CUST1403,2024-09-01,40
CUST1403,2024-10-01,40
CUST1403,2024-11-01,40
CUST1403,2024-12-01,40
CUST1403,2025-01-01,40
CUST1403,2025-02-01,60
CUST1403,2025-03-01,60
CUST1403,2025-04-01,60
CUST1403,2025-05-01,40
CUST1403,2025-06-01,40
CUST1403,2025-07-01,40
CUST1403,2025-08-01,40
CUST1403,2025-09-01,20
CUST1403,2025-10-01,20
CUST1403,2025-11-01,40
CUST1403,2025-12-01,20
CUST1403,2026-01-01,20
CUST1404,2024-02-01,100
CUST1404,2024-03-01,100
CUST1404,2024-04-01,100
CUST1404,2024-05-01,100
CUST1404,2024-06-01,100
CUST1404,2024-07-01,100
CUST1404,2024-08-01,100
CUST1404,2024-09-01,100
CUST1404,2024-10-01,80
CUST1404,2024-11-01,80
CUST1404,2024-12-01,100
CUST1404,2025-01-01,100
CUST1404,2025-02-01,100
CUST1404,2025-03-01,100
CUST1404,2025-04-01,100
CUST1404,2025-05-01,100
CUST1404,2025-06-01,80
CUST1405,2025-03-01,20
CUST1405,2025-04-01,20
CUST1405,2025-05-01,20
CUST1405,2025-06-01,20
CUST1405,2025-07-01,20
CUST1405,2025-08-01,20
CUST1405,2025-09-01,20
CUST1405,2025-10-01,20
CUST1406,2024-10-01,30
CUST1406,2024-11-01,30
CUST1406,2024-12-01,10
CUST1406,2025-01-01,10
CUST1406,2025-02-01,10
CUST1406,2025-03-01,30
CUST1406,2025-04-01,50
CUST1406,2025-05-01,50
CUST1406,2025-06-01,70
CUST1406,2025-07-01,70
CUST1406,2025-07-01,50
CUST1406,2025-08-01,50
CUST1406,2025-09-01,50
CUST1406,2025-10-01,70
CUST1406,2025-11-01,70
CUST1406,2025-12-01,90
CUST1406,2026-01-01,90
CUST1406,2026-02-01,90
CUST1406,2026-03-01,90
CUST1406,2026-04-01,90
CUST1406,2026-05-01,90
CUST1406,2026-06-01,90
CUST1407,2024-06-01,80
CUST1407,2024-07-01,100
CUST1407,2024-08-01,100
CUST1407,2024-09-01,100
CUST1407,2024-10-01,100
CUST1407,2024-11-01,100
CUST1407,2024-12-01,100
CUST1408,2024-06-01,20
CUST1409,2024-06-01,80
CUST1409,2024-07-01,80
CUST1409,2024-08-01,100
CUST1409,2024-09-01,80
CUST1409,2024-10-01,80
CUST1409,2024-11-01,80
CUST1409,2024-12-01,80
CUST1409,2025-01-01,100
CUST1409,2025-02-01,80
CUST1409,2025-03-01,80
CUST1409,2025-04-01,80
CUST1409,2025-05-01,60
CUST1409,2025-06-01,80
CUST1409,2025-07-01,80
CUST1409,2025-08-01,80
CUST1409,2025-09-01,80
CUST1409,2025-10-01,80
CUST1409,2025-11-01,80
CUST1409,2025-12-01,100
CUST1409,2026-01-01,100
CUST1409,2026-02-01,100
CUST1409,2026-03-01,100
CUST1409,2026-04-01,100
CUST1409,2026-05-01,100
CUST1410,2024-03-01,50
CUST1410,2024-04-01,30
CUST1410,2024-05-01,10
CUST1410,2024-06-01,30
CUST1410,2024-07-01,30
CUST1410,2024-08-01,30
CUST1410,2024-09-01,30
CUST1410,2024-10-01,30
CUST1410,2024-11-01,30
CUST1410,2024-12-01,30
CUST1410,2025-01-01,30
CUST1410,2025-02-01,50
CUST1410,2025-03-01,50
CUST1410,2025-04-01,50
CUST1411,2025-01-01,100
CUST1411,2025-02-01,100
CUST1411,2025-03-01,100
CUST1412,2024-11-01,20
CUST1412,2024-12-01,40
CUST1412,2025-01-01,40
CUST1412,2025-02-01,20
CUST1412,2025-03-01,20
CUST1412,2025-04-01,20
CUST1413,2024-12-01,30
CUST1413,2025-01-01,10
CUST1414,2024-03-01,50
CUST1414,2024-04-01,50
CUST1414,2024-05-01,50
CUST1414,2024-06-01,50
CUST1414,2024-07-01,50
CUST1414,2024-08-01,50
CUST1414,2024-09-01,70
CUST1414,2024-10-01,70
CUST1414,2024-11-01,70
CUST1414,2024-12-01,70
CUST1414,2025-01-01,70
CUST1414,2025-02-01,90
CUST1414,2025-03-01,110
CUST1414,2025-04-01,110
CUST1414,2025-05-01,110
CUST1415,2024-06-01,50
CUST1415,2024-07-01,50
CUST1415,2024-08-01,50
CUST1415,2024-09-01,70
CUST1415,2024-10-01,70
CUST1415,2024-11-01,50
CUST1415,2024-12-01,50
CUST1415,2025-01-01,50
CUST1416,2025-03-01,50
CUST1416,2025-04-01,50
CUST1416,2025-05-01,70
CUST1416,2025-06-01,70
CUST1416,2025-07-01,90
CUST1416,2025-08-01,70
CUST1416,2025-09-01,70
CUST1417,2025-04-01,100
CUST1417,2025-05-01,100
CUST1417,2025-06-01,80
CUST1417,2025-07-01,80
CUST1417,2025-08-01,60
CUST1417,2025-09-01,60
CUST1417,2025-10-01,60
CUST1418,2024-08-01,50
CUST1418,2024-09-01,50
CUST1418,2024-10-01,50
CUST1418,2024-11-01,30
CUST1418,2024-12-01,30
CUST1418,2025-01-01,10
CUST1418,2025-02-01,10
CUST1418,2025-03-01,10
CUST1418,2025-04-01,10
CUST1418,2025-05-01,10
CUST1418,2025-06-01,10
CUST1418,2025-07-01,10
CUST1418,2025-08-01,10
CUST1418,2025-09-01,10
CUST1418,2025-10-01,10
CUST1418,2025-11-01,10
CUST1418,2025-12-01,10
CUST1418,2026-01-01,10
CUST1418,2026-02-01,10
CUST1418,2026-03-01,30
CUST1418,2026-04-01,30
CUST1418,2026-05-01,30
CUST1419,2024-04-01,50
CUST1419,2024-05-01,50
CUST1419,2024-06-01,50
CUST1419,2024-07-01,50
CUST1419,2024-08-01,50
CUST1419,2024-09-01,50
CUST1420,2024-05-01,50
CUST1420,2024-06-01,50
CUST1420,2024-07-01,50
CUST1421,2024-06-01,100
CUST1421,2024-07-01,100
CUST1421,2024-08-01,100
CUST1421,2024-09-01,100
CUST1421,2024-10-01,100
CUST1421,2024-11-01,100
CUST1421,2024-12-01,100
CUST1422,2024-10-01,100
CUST1422,2024-10-01,100
CUST1422,2024-11-01,100
CUST1422,2024-12-01,100
CUST1422,2025-01-01,100
CUST1422,2025-02-01,100
CUST1422,2025-03-01,100
CUST1422,2025-04-01,100
CUST1422,2025-05-01,100
CUST1422,2025-06-01,100
CUST1422,2025-07-01,100
CUST1422,2025-08-01,80
CUST1423,2024-01-01,50
CUST1423,2024-02-01,30
CUST1423,2024-03-01,30
CUST1423,2024-04-01,30
CUST1423,2024-05-01,50
CUST1423,2024-05-01,50
CUST1423,2024-06-01,50
CUST1423,2024-07-01,70
CUST1423,2024-08-01,70
CUST1423,2024-09-01,90
CUST1423,2024-10-01,90
CUST1423,2024-11-01,110
CUST1423,2024-12-01,110
CUST1423,2025-01-01,110
CUST1423,2025-02-01,110
CUST1423,2025-03-01,110
CUST1423,2025-04-01,110
CUST1423,2025-05-01,110
CUST1423,2025-06-01,110
CUST1423,2025-07-01,110
CUST1424,2024-07-01,20
CUST1424,2024-08-01,20
CUST1424,2024-09-01,20
CUST1424,2024-10-01,20
CUST1424,2024-11-01,20
CUST1424,2024-12-01,20
CUST1424,2025-01-01,20
CUST1424,2025-02-01,20
CUST1424,2025-03-01,20
CUST1424,2025-04-01,20
CUST1424,2025-05-01,20
CUST1424,2025-06-01,20
CUST1424,2025-07-01,20
CUST1424,2025-08-01,20
CUST1424,2025-09-01,20
CUST1424,2025-10-01,20
CUST1424,2025-11-01,20
CUST1424,2025-12-01,20
CUST1424,2026-01-01,20
CUST1424,2026-02-01,20
CUST1424,2026-03-01,40
CUST1424,2026-04-01,20
CUST1424,2026-05-01,20
CUST1424,2026-06-01,20
CUST1425,2025-03-01,20
CUST1425,2025-04-01,40
CUST1425,2025-05-01,60
CUST1425,2025-06-01,60
CUST1425,2025-07-01,40
CUST1425,2025-08-01,40
CUST1425,2025-09-01,40
CUST1425,2025-10-01,40
CUST1425,2025-11-01,40
CUST1425,2025-12-01,40
CUST1425,2026-01-01,60
CUST1425,2026-02-01,60
CUST1425,2026-03-01,60
CUST1425,2026-04-01,60
CUST1425,2026-05-01,80
CUST1425,2026-06-01,80
CUST1425,2026-07-01,80
CUST1425,2026-08-01,60
CUST1425,2026-09-01,60
CUST1425,2026-10-01,80
CUST1425,2026-11-01,80
CUST1425,2026-12-01,80
CUST1425,2027-01-01,80
CUST1426,2024-12-01,50
CUST1426,2025-01-01,50
CUST1426,2025-02-01,50
CUST1426,2025-03-01,50
CUST1426,2025-04-01,50
CUST1426,2025-05-01,50
CUST1426,2025-06-01,50
CUST1426,2025-07-01,50
CUST1427,2024-07-01,100
CUST1427,2024-08-01,80
CUST1427,2024-09-01,80
CUST1427,2024-10-01,80
CUST1427,2024-11-01,100
CUST1427,2024-12-01,100
CUST1427,2025-01-01,80
CUST1427,2025-02-01,80
CUST1427,2025-03-01,80
CUST1427,2025-04-01,80
CUST1427,2025-05-01,80
CUST1427,2025-06-01,80
CUST1427,2025-07-01,80
CUST1427,2025-08-01,80
CUST1427,2025-09-01,80
CUST1427,2025-10-01,80
CUST1428,2024-09-01,100
CUST1428,2024-10-01,100
CUST1428,2024-11-01,100
CUST1428,2024-12-01,100
CUST1428,2025-01-01,100
CUST1428,2025-02-01,100
CUST1428,2025-03-01,100
CUST1428,2025-04-01,100
CUST1428,2025-05-01,100
CUST1428,2025-06-01,100
CUST1428,2025-07-01,100
CUST1429,2025-01-01,50
CUST1429,2025-02-01,70
CUST1429,2025-03-01,90
CUST1429,2025-04-01,90
CUST1429,2025-05-01,110
CUST1429,2025-06-01,110
CUST1429,2025-07-01,110
CUST1429,2025-08-01,110
CUST1429,2025-09-01,110
CUST1429,2025-10-01,110
CUST1429,2025-11-01,110
CUST1429,2025-12-01,110
CUST1429,2026-01-01,90
CUST1429,2026-02-01,90
CUST1429,2026-03-01,110
CUST1429,2026-04-01,110
CUST1430,2025-03-01,100
CUST1430,2025-04-01,100
CUST1430,2025-05-01,100
CUST1430,2025-06-01,100
CUST1430,2025-07-01,100
CUST1430,2025-08-01,100
CUST1430,2025-09-01,100
CUST1430,2025-10-01,100
CUST1430,2025-11-01,80
CUST1430,2025-12-01,60
CUST1430,2026-01-01,60
CUST1430,2026-02-01,60
CUST1430,2026-03-01,80
CUST1431,2024-10-01,100
CUST1431,2024-11-01,100
CUST1431,2024-12-01,80
CUST1431,2025-01-01,100
CUST1431,2025-02-01,80
CUST1431,2025-03-01,80
CUST1432,2024-10-01,70
CUST1432,2024-11-01,50
CUST1432,2024-12-01,70
CUST1432,2025-01-01,90
CUST1432,2025-02-01,90
CUST1433,2024-02-01,80
CUST1433,2024-03-01,80
CUST1433,2024-04-01,80
CUST1433,2024-05-01,100
CUST1433,2024-06-01,100
CUST1433,2024-07-01,100
CUST1433,2024-08-01,100
CUST1433,2024-09-01,100
CUST1433,2024-10-01,100
CUST1433,2024-11-01,100
CUST1433,2024-12-01,100
CUST1433,2025-01-01,80
CUST1433,2025-02-01,80
CUST1433,2025-03-01,60
CUST1433,2025-04-01,60
CUST1434,2024-05-01,50
CUST1434,2024-05-01,50
CUST1434,2024-06-01,50
CUST1434,2024-07-01,50
CUST1434,2024-08-01,50
CUST1434,2024-09-01,50
CUST1434,2024-10-01,30
CUST1434,2024-11-01,30
CUST1434,2024-12-01,10
CUST1434,2025-01-01,10
CUST1434,2025-02-01,10
CUST1435,2024-06-01,50
CUST1435,2024-07-01,50
CUST1435,2024-08-01,30
CUST1435,2024-09-01,30
CUST1435,2024-10-01,10
CUST1435,2024-11-01,10
CUST1435,2024-12-01,10
CUST1435,2025-01-01,10
CUST1435,2025-02-01,30
CUST1435,2025-03-01,30
CUST1435,2025-04-01,30
CUST1435,2025-05-01,30
CUST1435,2025-06-01,30
CUST1435,2025-07-01,10
CUST1435,2025-08-01,10
CUST1435,2025-09-01,30
CUST1435,2025-10-01,30
CUST1435,2025-11-01,30
CUST1436,2024-07-01,80
CUST1436,2024-08-01,80
CUST1436,2024-09-01,80
CUST1436,2024-10-01,60
CUST1436,2024-11-01,60
CUST1436,2024-12-01,60
CUST1436,2025-01-01,60
CUST1436,2025-02-01,40
CUST1436,2025-03-01,40
CUST1436,2025-04-01,20
CUST1436,2025-05-01,40
CUST1436,2025-06-01,20
CUST1436,2025-07-01,20
CUST1436,2025-08-01,20
CUST1436,2025-09-01,20
CUST1436,2025-10-01,40
CUST1437,2025-04-01,100
CUST1437,2025-05-01,100
CUST1437,2025-06-01,100
CUST1437,2025-07-01,100
CUST1437,2025-08-01,100
CUST1437,2025-09-01,100
CUST1437,2025-10-01,100
CUST1437,2025-11-01,100
CUST1437,2025-12-01,80
CUST1437,2026-01-01,60
CUST1437,2026-02-01,60
CUST1437,2026-03-01,60
CUST1437,2026-04-01,60
CUST1437,2026-05-01,60
CUST1437,2026-06-01,60
CUST1437,2026-07-01,60
CUST1437,2026-08-01,60
CUST1437,2026-09-01,60
CUST1437,2026-10-01,40
CUST1437,2026-11-01,20
CUST1437,2026-12-01,20
CUST1437,2027-01-01,20
CUST1437,2027-02-01,20
CUST1437,2027-03-01,20
CUST1438,2024-07-01,20
CUST1438,2024-08-01,40
CUST1438,2024-09-01,60
CUST1438,2024-10-01,80
CUST1438,2024-11-01,80
CUST1438,2024-12-01,60
CUST1438,2025-01-01,60
CUST1438,2025-02-01,60
CUST1438,2025-03-01,60
CUST1438,2025-04-01,60
CUST1438,2025-05-01,60
CUST1438,2025-06-01,60
CUST1438,2025-07-01,60
CUST1438,2025-08-01,60
CUST1438,2025-09-01,60
CUST1438,2025-10-01,60
CUST1438,2025-11-01,60
CUST1438,2025-12-01,60
CUST1439,2024-08-01,100
CUST1439,2024-09-01,100
CUST1439,2024-10-01,80
CUST1439,2024-11-01,60
CUST1439,2024-12-01,60
CUST1439,2025-01-01,60
CUST1439,2025-01-01,60
CUST1439,2025-03-01,60
CUST1439,2025-04-01,60
CUST1439,2025-05-01,60
CUST1439,2025-05-01,60
CUST1439,2025-06-01,60
CUST1439,2025-07-01,60
CUST1439,2025-08-01,60
CUST1439,2025-09-01,80
CUST1439,2025-10-01,60
CUST1439,2025-11-01,60
CUST1439,2025-12-01,60
CUST1439,2026-01-01,40
CUST1440,2024-05-01,20
CUST1440,2024-06-01,20
CUST1440,2024-07-01,20
CUST1440,2024-08-01,20
CUST1440,2024-09-01,20
CUST1440,2024-10-01,20
CUST1440,2024-11-01,20
CUST1440,2024-12-01,20
CUST1440,2025-01-01,20
CUST1441,2024-02-01,40
CUST1441,2024-03-01,40
CUST1441,2024-04-01,40
CUST1441,2024-05-01,40
CUST1441,2024-06-01,40
CUST1441,2024-07-01,40
CUST1442,2024-07-01,50
CUST1442,2024-08-01,50
CUST1442,2024-09-01,30
CUST1442,2024-10-01,30
CUST1442,2024-11-01,30
CUST1442,2024-12-01,30
CUST1442,2025-01-01,30
CUST1443,2024-10-01,100
CUST1443,2024-11-01,100
CUST1443,2024-12-01,80
CUST1443,2025-01-01,80
CUST1443,2025-02-01,80
CUST1443,2025-03-01,80
CUST1443,2025-04-01,80
CUST1443,2025-05-01,80
CUST1443,2025-06-01,100
CUST1444,2024-05-01,50
CUST1444,2024-06-01,70
CUST1444,2024-07-01,70
CUST1444,2024-08-01,70
CUST1444,2024-09-01,70
CUST1444,2024-10-01,70
CUST1444,2024-10-01,70
CUST1444,2024-11-01,70
CUST1444,2024-12-01,70
CUST1444,2025-01-01,70
CUST1444,2025-02-01,70
CUST1444,2025-03-01,70
CUST1444,2025-04-01,50
CUST1445,2024-12-01,20
CUST1446,2025-02-01,70
CUST1446,2025-03-01,50
CUST1446,2025-04-01,50
CUST1446,2025-05-01,50
CUST1446,2025-06-01,30
CUST1446,2025-07-01,30
CUST1446,2025-08-01,10
CUST1446,2025-09-01,10
CUST1446,2025-10-01,10
CUST1446,2025-11-01,10
CUST1446,2025-12-01,10
CUST1446,2026-01-01,10
CUST1446,2026-02-01,10
CUST1446,2026-03-01,10
CUST1446,2026-04-01,10
CUST1446,2026-05-01,10
CUST1446,2026-06-01,30
CUST1446,2026-07-01,30
CUST1446,2026-08-01,30
CUST1446,2026-09-01,30
CUST1446,2026-10-01,30
CUST1446,2026-11-01,30
CUST1446,2026-12-01,30
CUST1447,2024-06-01,30
CUST1447,2024-07-01,10
CUST1447,2024-08-01,10
CUST1447,2024-09-01,10
CUST1447,2024-10-01,30
CUST1447,2024-11-01,10
CUST1447,2024-12-01,10
CUST1447,2025-01-01,10
CUST1447,2025-02-01,10
CUST1447,2025-03-01,10
CUST1447,2025-04-01,10
CUST1447,2025-05-01,10
CUST1447,2025-06-01,10
CUST1447,2025-07-01,10
CUST1447,2025-08-01,10
CUST1447,2025-08-01,10
CUST1447,2025-09-01,10
CUST1447,2025-10-01,10
CUST1447,2025-11-01,10
CUST1448,2024-06-01,80
CUST1448,2024-07-01,60
CUST1448,2024-08-01,40
CUST1448,2024-09-01,40
CUST1448,2024-10-01,40
CUST1448,2024-11-01,20
CUST1448,2024-12-01,20
CUST1448,2025-01-01,20
CUST1448,2025-02-01,20
CUST1448,2025-03-01,20
CUST1448,2025-04-01,40
CUST1448,2025-05-01,60
CUST1448,2025-06-01,40
CUST1449,2024-07-01,100
CUST1449,2024-08-01,100
CUST1449,2024-09-01,100
CUST1449,2024-10-01,100
CUST1449,2024-11-01,100
CUST1449,2024-12-01,100
CUST1449,2025-01-01,100
CUST1449,2025-02-01,100
CUST1449,2025-03-01,100
CUST1449,2025-04-01,100
CUST1449,2025-05-01,80
CUST1449,2025-06-01,80
CUST1449,2025-07-01,80
CUST1449,2025-08-01,80
CUST1449,2025-09-01,80
CUST1449,2025-10-01,80
CUST1449,2025-11-01,100
CUST1449,2025-12-01,80
CUST1450,2024-11-01,20
CUST1450,2024-12-01,20
CUST1450,2025-01-01,20
CUST1451,2025-04-01,50
CUST1451,2025-05-01,50
CUST1451,2025-06-01,50
CUST1452,2024-08-01,40
CUST1452,2024-09-01,60
CUST1452,2024-10-01,40
CUST1452,2024-11-01,20
CUST1452,2024-12-01,20
CUST1452,2025-01-01,20
CUST1452,2025-02-01,20
CUST1452,2025-03-01,20
CUST1452,2025-04-01,20
CUST1452,2025-05-01,20
CUST1452,2025-06-01,20
CUST1452,2025-07-01,20
CUST1452,2025-08-01,20
CUST1453,2024-09-01,50
CUST1453,2024-10-01,30
CUST1453,2024-11-01,50
CUST1453,2024-12-01,50
CUST1453,2025-01-01,50
CUST1453,2025-02-01,50
CUST1453,2025-03-01,50
CUST1453,2025-04-01,50
CUST1453,2025-05-01,50
CUST1453,2025-06-01,50
CUST1453,2025-07-01,70
CUST1453,2025-08-01,70
CUST1453,2025-09-01,70
CUST1453,2025-10-01,70
CUST1453,2025-11-01,70
CUST1453,2025-12-01,70
CUST1453,2026-01-01,90
CUST1453,2026-02-01,90
CUST1453,2026-03-01,90
CUST1454,2024-04-01,20
CUST1454,2024-05-01,20
CUST1454,2024-06-01,20
CUST1454,2024-07-01,20
CUST1454,2024-08-01,20
CUST1454,2024-09-01,20
CUST1454,2024-10-01,20
CUST1454,2024-11-01,20
CUST1454,2024-12-01,20
CUST1454,2025-01-01,20
CUST1454,2025-02-01,20
CUST1455,2025-04-01,20
CUST1455,2025-05-01,20
CUST1455,2025-06-01,20
CUST1455,2025-07-01,20
CUST1455,2025-08-01,20
CUST1455,2025-09-01,20
CUST1455,2025-10-01,20
CUST1455,2025-11-01,20
CUST1455,2025-12-01,20
CUST1455,2026-01-01,20
CUST1455,2026-02-01,20
CUST1455,2026-03-01,20
CUST1455,2026-04-01,20
CUST1455,2026-05-01,20
CUST1455,2026-06-01,20
CUST1455,2026-07-01,40
CUST1455,2026-08-01,40
CUST1455,2026-09-01,60
CUST1456,2025-05-01,20
CUST1456,2025-06-01,40
CUST1456,2025-07-01,40
CUST1456,2025-08-01,40
CUST1456,2025-09-01,60
CUST1456,2025-10-01,60
CUST1456,2025-11-01,40
CUST1456,2025-12-01,40
CUST1456,2026-01-01,40
CUST1456,2026-02-01,40
CUST1457,2025-03-01,20
CUST1457,2025-04-01,20
CUST1457,2025-05-01,20
CUST1457,2025-06-01,20
CUST1457,2025-07-01,20
CUST1457,2025-08-01,20
CUST1457,2025-09-01,20
CUST1457,2025-10-01,20
CUST1457,2025-11-01,20
CUST1457,2025-12-01,20
CUST1457,2026-01-01,20
CUST1457,2026-02-01,20
CUST1457,2026-03-01,20
CUST1458,2024-06-01,100
CUST1458,2024-07-01,100
CUST1458,2024-08-01,100
CUST1458,2024-09-01,100
CUST1458,2024-10-01,100
CUST1458,2024-11-01,100
CUST1458,2024-12-01,100
CUST1458,2025-01-01,100
CUST1458,2025-02-01,100
CUST1458,2025-03-01,100
CUST1458,2025-04-01,80
CUST1458,2025-05-01,80
CUST1458,2025-06-01,80
CUST1458,2025-07-01,80
CUST1458,2025-08-01,80
CUST1458,2025-09-01,80
CUST1458,2025-10-01,80
CUST1458,2025-11-01,80
CUST1458,2025-12-01,60
CUST1458,2026-01-01,60
CUST1459,2024-03-01,30
CUST1459,2024-04-01,10
CUST1459,2024-05-01,10
CUST1459,2024-06-01,10
CUST1459,2024-07-01,10
CUST1459,2024-08-01,10
CUST1459,2024-09-01,30
CUST1459,2024-10-01,30
CUST1460,2025-02-01,100
CUST1460,2025-03-01,80
CUST1460,2025-04-01,80
CUST1460,2025-05-01,100
CUST1460,2025-06-01,100
CUST1460,2025-07-01,100
CUST1460,2025-08-01,100
CUST1460,2025-09-01,100
CUST1460,2025-10-01,80
CUST1460,2025-11-01,80
CUST1460,2025-12-01,80
CUST1460,2026-01-01,80
CUST1460,2026-02-01,80
CUST1460,2026-03-01,80
CUST1460,2026-04-01,80
CUST1460,2026-05-01,80
CUST1461,2025-02-01,100
CUST1461,2025-03-01,100
CUST1461,2025-04-01,100
CUST1461,2025-05-01,100
CUST1461,2025-06-01,100
CUST1461,2025-07-01,100
CUST1461,2025-08-01,100
CUST1461,2025-09-01,100
CUST1461,2025-10-01,100
CUST1461,2025-11-01,100
CUST1461,2025-12-01,100
CUST1461,2026-01-01,100
CUST1462,2024-12-01,50
CUST1462,2025-01-01,50
CUST1462,2025-02-01,50
CUST1462,2025-03-01,50
CUST1463,2024-01-01,20
CUST1463,2024-02-01,40
CUST1463,2024-03-01,60
CUST1463,2024-04-01,60
CUST1463,2024-05-01,60
CUST1463,2024-06-01,60
CUST1463,2024-07-01,40
CUST1463,2024-08-01,20
CUST1463,2024-09-01,20
CUST1463,2024-10-01,20
CUST1463,2024-11-01,40
CUST1463,2024-12-01,40
CUST1463,2024-12-01,40
CUST1463,2025-01-01,40
CUST1463,2025-03-01,40
CUST1463,2025-03-01,40
CUST1463,2025-04-01,40
CUST1463,2025-05-01,40
CUST1463,2025-06-01,20
CUST1464,2025-01-01,20
CUST1464,2025-02-01,20
CUST1465,2024-10-01,50
CUST1465,2024-11-01,50
CUST1465,2024-12-01,30
CUST1465,2025-01-01,50
CUST1465,2025-02-01,50
CUST1465,2025-03-01,50
CUST1465,2025-04-01,50
CUST1465,2025-05-01,50
CUST1465,2025-06-01,50
CUST1465,2025-07-01,50
CUST1465,2025-08-01,50
CUST1465,2025-08-01,30
CUST1465,2025-09-01,30
CUST1465,2025-10-01,30
CUST1465,2025-11-01,30
CUST1465,2025-12-01,10
CUST1465,2026-01-01,30
CUST1465,2026-02-01,30
CUST1466,2024-08-01,20
CUST1466,2024-08-01,20
CUST1466,2024-09-01,20
CUST1466,2024-10-01,20
CUST1466,2024-11-01,20
CUST1467,2024-09-01,40
CUST1467,2024-10-01,60
CUST1467,2024-11-01,60
